image_name,label,location,explanation
60ddc159fc64433f9099d94fdf41a84c.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
a9eca4c176704fe9b708019e4ac14872.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
97cd3c5e218143bfaa7ecf7883e53035.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
9a4d61199b0747c0892a2877908f8817.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
fd49683f5b22455b8a89a4d37c80257e.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
02b51b6e83dc4a058fef1fa56047e135.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
9fd439c4a3044d6c8b2e1de9e929bd23.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
acefacb475284784a1a7ac08be375d97.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
627acf8525db45dc91eb2e818cd51047.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
234d916686d644e580f3de4752feecf8.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
636dff8b4d2443dda4dd58b0355ebef6.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
88ee8eea42b94a7397ae296159e0b699.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
4eb6399c683e46feb500e6f2a44b7fb9.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
f52f886826374d739fdb57d964bb7a71.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
59e0b5359ed9418fb9a2952db8e0bb0b.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
17c2c7d20fab48f7a5338c5b9b3f51ad.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
c990b99f65be4f5585e4df64c0f92983.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
899ac9ff2136410aba554fcd37340050.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
23c15580326e4fba95db977e7e9aa04d.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
2e5ae857a5034faa968159fa8ee44813.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
55725d3f077b4a56b83cafb5a21c45ef.jpg,1,"{""size"": [1024, 768], ""counts"": ""fPT:""}",这是一张真实拍摄的马来西亚文具店“SANYU STATIONERY SHOP”于2017年12月16日开具的税务发票照片，未发现数字伪造或后期篡改的痕迹。整张收据呈现典型的热敏POS打印特征，所有文字与数字均采用统一的无衬线点阵字体，字形、字重、字符间距及右对齐方式一致，标题区域使用加粗字体以区分层级，符合常规POS系统排版逻辑；纸张背景为均匀浅灰色，带有自然分布的热敏纸老化斑点，纹理连续无断裂，文字边缘与背景过渡平滑，无光晕、锯齿异常或局部过度平滑现象，全图光照均匀，JPEG压缩伪影分布一致，成像分辨率在关键数值区与描述文本区无差异，整体体现出单一打印并拍摄的物理成像过程。商品数量3乘以单价2.9000得出总价8.70，实收现金10.00减去总计8.70得出找零1.30，计算准确；含税总额8.70按6% GST税率逆向推算得出税基8.21与税额0.49，与收据所列数据吻合；发票日期2017年12月16日确为星期六，处于马来西亚GST实施期内，公司名称后缀“SDN BHD”及注册号格式符合当地企业规范，联系电话以+60开头且号码结构合规，所售商品“RESTAURANT ORDER CHIT NCR”属于文具店合理经营范围，各项信息均符合2017年马来西亚零售行业的常识与历史背景。综合分析，该图像真实记录了一张实际存在的纸质税务发票。 (ModelRef: 9aTx8b)
